LW_Sub1_ProdTrip,LW_Sub1_ProdTrip,Conveyor Tripped,LW_Sub1_ProdTrip,NOT LW_Sub1_OOS,Alm_Prod,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Conveyor Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_UFES_TRP_t,LW_Sub1_UFES_TRP_t,Transformer UFES Tripped,LW_Sub1_UFES_TRP_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer UFES Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_ESTP_HT_i,LW_Sub1_TXF_ESTP_HT_i,Transformer Emergency Stop High Tension Active,LW_Sub1_TXF_ESTP_HT_i,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Emergency Stop High Tension Active,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_ESTP_LT1_i,LW_Sub1_TXF_ESTP_LT1_i,Transformer Emergency Stop Low Tension 1 Active,LW_Sub1_TXF_ESTP_LT1_i,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Emergency Stop Low Tension 1 Active,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_ESTP_LT2_i,LW_Sub1_TXF_ESTP_LT2_i,Transformer Emergency Stop Low Tension 2 Active,LW_Sub1_TXF_ESTP_LT2_i,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Emergency Stop Low Tension 2 Active,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_ESTP_PEND_i,LW_Sub1_TXF_ESTP_PEND_i,Transformer Emergency Stop Pendant Active,LW_Sub1_TXF_ESTP_PEND_i,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Emergency Stop Pendant Active,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_BU_EL_t,LW_Sub1_TXF_BU_EL_t,Transformer Backup Earth Leakage Protection Relay Tripped,LW_Sub1_TXF_BU_EL_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Backup Earth Leakage Protection Relay Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_TAP_COV_t,LW_Sub1_TXF_TAP_COV_t,Transformer Tap Changer Cover Limit Tripped,LW_Sub1_TXF_TAP_COV_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Tap Changer Cover Limit Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_NER_ISO_t,LW_Sub1_TXF_NER_ISO_t,Transformer NER Isolator Tripped,LW_Sub1_TXF_NER_ISO_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer NER Isolator Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_SEPAM_t,LW_Sub1_TXF_SEPAM_t,Transformer 11kV Supply Sepam Tripped,LW_Sub1_TXF_SEPAM_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer 11kV Supply Sepam Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_SEPAM_WTDG_t,LW_Sub1_TXF_SEPAM_WTDG_t,Transformer 11kV Supply Sepam Watchdog Tripped,LW_Sub1_TXF_SEPAM_WTDG_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer 11kV Supply Sepam Watchdog Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_SEPAM_OC_t,LW_Sub1_TXF_SEPAM_OC_t,Transformer Sepam Overcurrent Trip,LW_Sub1_TXF_SEPAM_OC_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Sepam Overcurrent Trip,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_SEPAM_SC_t,LW_Sub1_TXF_SEPAM_SC_t,Transformer SEPAM Short Circuit Trip,LW_Sub1_TXF_SEPAM_SC_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer SEPAM Short Circuit Trip,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_LT_DR_LIM_t,LW_Sub1_TXF_LT_DR_LIM_t,Transformer LT Door Limits Trip,LW_Sub1_TXF_LT_DR_LIM_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer LT Door Limits Trip,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_NER_RES_t,LW_Sub1_TXF_NER_RES_t,Transformer Neutral Earthing Resistor Fault,LW_Sub1_TXF_NER_RES_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Neutral Earthing Resistor Fault,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_NER_MON_t,LW_Sub1_TXF_NER_MON_t,Transformer Neutral Earthing Monitor Tripped,LW_Sub1_TXF_NER_MON_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Neutral Earthing Monitor Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_Tank_Under_Press_t,LW_Sub1_TXF_Tank_Under_Press_t,Transformer Underpresssure (<2kPA) Tripped,LW_Sub1_TXF_Tank_Under_Press_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Underpresssure (<2kPA) Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_Tank_Over_Press_t,LW_Sub1_TXF_Tank_Over_Press_t,Transformer Overpresssure (>51kPA) Tripped,LW_Sub1_TXF_Tank_Over_Press_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Overpresssure (>51kPA) Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_CONT_ISOL_t,LW_Sub1_TXF_CONT_ISOL_t,Transformer Control Isolator Tripped,LW_Sub1_TXF_CONT_ISOL_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Control Isolator Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_ESTP_t,LW_Sub1_TXF_ESTP_t,Transformer Emergency Stop Safety Relay Tripped,LW_Sub1_TXF_ESTP_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Emergency Stop Safety Relay Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_BU_EL_TST_c_CMD_i,LW_Sub1_TXF_BU_EL_TST_c_CMD_i,Backup Earth Leakage Command,LW_Sub1_TXF_BU_EL_TST_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Backup Earth Leakage Command,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_Press_CAL_0_kPa_c_CMD_i,LW_Sub1_TXF_Press_CAL_0_kPa_c_CMD_i,Transformer Calibrate the Zero KPA for the Transformer Pressure Sensor,LW_Sub1_TXF_Press_CAL_0_kPa_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Calibrate the Zero KPA for the Transformer Pressure Sensor,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_Press_CAL_50_kPa_c_CMD_i,LW_Sub1_TXF_Press_CAL_50_kPa_c_CMD_i,Transformer Calibrate the 50 KPA for the Transformer Pressure Sensor,LW_Sub1_TXF_Press_CAL_50_kPa_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Calibrate the 50 KPA for the Transformer Pressure Sensor,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_TXF_Press_CAL_100_kPa_c_CMD_i,LW_Sub1_TXF_Press_CAL_100_kPa_c_CMD_i,Transformer Calibrate the 100 KPA for the Transformer Pressure Sensor,LW_Sub1_TXF_Press_CAL_100_kPa_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Transformer Calibrate the 100 KPA for the Transformer Pressure Sensor,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_START_c_CMD_i,LW_Sub1_START_c_CMD_i,Start Substation CMD,LW_Sub1_START_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Start Substation CMD,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_RST_RST_c_CMD_i,LW_Sub1_RST_RST_c_CMD_i,Reset Command,LW_Sub1_RST_RST_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Reset Command,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_RST_RST_Face_C_CMD_i,LW_Sub1_RST_RST_Face_C_CMD_i,Reset Face Command,LW_Sub1_RST_RST_Face_C_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Reset Face Command,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_CB_CLO_c_CMD_i,LW_Sub1_CB_Face_CB_CLO_c_CMD_i,Face CB SCADA Close,LW_Sub1_CB_Face_CB_CLO_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face CB SCADA Close,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_CB_OPN_c_CMD_i,LW_Sub1_CB_Face_CB_OPN_c_CMD_i,Face CB SCADA Open,LW_Sub1_CB_Face_CB_OPN_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face CB SCADA Open,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_CB_Tst_UV_c_CMD_i,LW_Sub1_CB_Face_CB_Tst_UV_c_CMD_i,Face CB UV Trip Test,LW_Sub1_CB_Face_CB_Tst_UV_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face CB UV Trip Test,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_CB_Tst_ST_c_CMD_i,LW_Sub1_CB_Face_CB_Tst_ST_c_CMD_i,Face CB ST Trip Test,LW_Sub1_CB_Face_CB_Tst_ST_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face CB ST Trip Test,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_CB_FTO_t,LW_Sub1_CB_Face_CB_FTO_t,Face CB Failed to Open,LW_Sub1_CB_Face_CB_FTO_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face CB Failed to Open,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_CB_FTC_t,LW_Sub1_CB_Face_CB_FTC_t,Face CB Failed To Close,LW_Sub1_CB_Face_CB_FTC_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face CB Failed To Close,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_CB_UCO_t,LW_Sub1_CB_Face_CB_UCO_t,Face CB Un-commanded open,LW_Sub1_CB_Face_CB_UCO_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face CB Un-commanded open,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_ESW_CLO_c_CMD_i,LW_Sub1_CB_Face_ESW_CLO_c_CMD_i,Face ESW SCADA Close,LW_Sub1_CB_Face_ESW_CLO_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face ESW SCADA Close,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_ESW_OPN_c_CMD_i,LW_Sub1_CB_Face_ESW_OPN_c_CMD_i,Face ESW SCADA Open,LW_Sub1_CB_Face_ESW_OPN_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face ESW SCADA Open,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_ESW_Tst_UV_c_CMD_i,LW_Sub1_CB_Face_ESW_Tst_UV_c_CMD_i,Face ESW UV Trip Test,LW_Sub1_CB_Face_ESW_Tst_UV_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face ESW UV Trip Test,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_ESW_Tst_ST_c_CMD_i,LW_Sub1_CB_Face_ESW_Tst_ST_c_CMD_i,Face ESW ST Trip Test,LW_Sub1_CB_Face_ESW_Tst_ST_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face ESW ST Trip Test,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_ESW_FTO_t,LW_Sub1_CB_Face_ESW_FTO_t,Face ESW Failed to Open,LW_Sub1_CB_Face_ESW_FTO_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face ESW Failed to Open,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_ESW_FTC_t,LW_Sub1_CB_Face_ESW_FTC_t,Face ESW Failed To Close,LW_Sub1_CB_Face_ESW_FTC_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face ESW Failed To Close,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_ESW_UCO_t,LW_Sub1_CB_Face_ESW_UCO_t,Face ESW Un-commanded open,LW_Sub1_CB_Face_ESW_UCO_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face ESW Un-commanded open,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_CB_ESW_MECH_t,LW_Sub1_CB_Face_CB_ESW_MECH_t,Face Circuit Breaker and Earth Switch mechanical fault,LW_Sub1_CB_Face_CB_ESW_MECH_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face Circuit Breaker and Earth Switch mechanical fault,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_COM_t,LW_Sub1_CB_Face_COM_t,Face Common trip,LW_Sub1_CB_Face_COM_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face Common trip,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_DUP_t,LW_Sub1_CB_Face_DUP_t,Face Duplicate Drive Trip,LW_Sub1_CB_Face_DUP_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face Duplicate Drive Trip,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_GAS_SF6_t,LW_Sub1_CB_Face_GAS_SF6_t,Face SF6 Gas Trip,LW_Sub1_CB_Face_GAS_SF6_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face SF6 Gas Trip,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_FTO_UV_t,LW_Sub1_CB_Face_FTO_UV_t,Face Undervoltage Fail to Open Trip,LW_Sub1_CB_Face_FTO_UV_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face Undervoltage Fail to Open Trip,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_FTO_ST_t,LW_Sub1_CB_Face_FTO_ST_t,Face Shunt Trip Fail to Open Trip,LW_Sub1_CB_Face_FTO_ST_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face Shunt Trip Fail to Open Trip,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_FTC_t,LW_Sub1_CB_Face_FTC_t,Face Fail To Close Trip,LW_Sub1_CB_Face_FTC_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face Fail To Close Trip,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Face_CONT_ISOL_t,LW_Sub1_CB_Face_CONT_ISOL_t,Face Control Isolator Tripped,LW_Sub1_CB_Face_CONT_ISOL_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Face Control Isolator Tripped,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Pmp_CB_CLO_c_CMD_i,LW_Sub1_CB_Pmp_CB_CLO_c_CMD_i,Pump CB SCADA Close,LW_Sub1_CB_Pmp_CB_CLO_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Pump CB SCADA Close,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Pmp_CB_OPN_c_CMD_i,LW_Sub1_CB_Pmp_CB_OPN_c_CMD_i,Pump CB SCADA Open,LW_Sub1_CB_Pmp_CB_OPN_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Pump CB SCADA Open,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Pmp_CB_Tst_UV_c_CMD_i,LW_Sub1_CB_Pmp_CB_Tst_UV_c_CMD_i,Pump CB UV Trip Test,LW_Sub1_CB_Pmp_CB_Tst_UV_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Pump CB UV Trip Test,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Pmp_CB_Tst_ST_c_CMD_i,LW_Sub1_CB_Pmp_CB_Tst_ST_c_CMD_i,Pump CB ST Trip Test,LW_Sub1_CB_Pmp_CB_Tst_ST_c_CMD_i,NOT LW_Sub1_OOS,Alm_Event,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Pump CB ST Trip Test,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Pmp_CB_FTO_t,LW_Sub1_CB_Pmp_CB_FTO_t,Pump CB Failed to Open,LW_Sub1_CB_Pmp_CB_FTO_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Pump CB Failed to Open,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
LW_Sub1_CB_Pmp_CB_FTC_t,LW_Sub1_CB_Pmp_CB_FTC_t,Pump CB Failed To Close,LW_Sub1_CB_Pmp_CB_FTC_t,NOT LW_Sub1_OOS,Alm_Trip,LW_Sub1_Power,Priv_Alarm,Area_LW_Sub1,Pump CB Failed To Close,,,LW903 Sub1,,,,,,,,LW1_Cl,,,,,,LW1.Sub1,,
